col_index,criterion_id,scenario_id,criticality,criterion
332,te_0156_c02,te_0156,critical,For loop in C++: for (int i = 0; i < 10; i++) { cout << i << endl; }
333,te_0156_c03,te_0156,critical,While loop in C++: int i = 0; while (i < 10) { cout << i << endl; i++; }
334,te_0156_c04,te_0156,critical,For loop in Python: for i in range(10): print(i)
335,te_0156_c05,te_0156,critical,While loop in Python: i = 0; while i < 10: print(i); i += 1
336,te_0156_c06,te_0156,critical,For loop in Java: for (int i = 0; i < 10; i++) { System.out.println(i); }
337,te_0156_c07,te_0156,critical,While loop in Java: int i = 0; while (i < 10) { System.out.println(i); i++; }
338,te_0157_c01,te_0157,critical,They are mostly interchangeable.
339,te_0157_c02,te_0157,critical,"Usually when the number of iteration is known, for loop is preferred."
340,te_0157_c03,te_0157,critical,"If the number of iteration is not known, while loop is preferred."
341,te_0158_c01,te_0158,critical,"Computer science was a very young field at that time, and it takes time for new ideas to be accepted."
342,te_0158_c02,te_0158,critical,Eliminating unstructured branching makes the code more readable and easier to debug and maintain.
343,te_0159_c01,te_0159,critical,Unstructured branching such as goto makes it hard to trace and read the code.
344,te_0159_c02,te_0159,not_critical,It also makes it hard to maintain the code.
345,te_0159_c03,te_0159,critical,Structured branching is a better design choice.
346,te_0160_c01,te_0160,critical,explain what will be stored in the choise variable in get_choice() function
347,te_0160_c02,te_0160,not_critical,explain what will happen when you assign a variable to a function call
348,te_0160_c03,te_0160,not_critical,explain if statements
349,te_0160_c04,te_0160,critical,"if you understand all of these, you will realize that process_farhenheit() function will be called instead of process_celsius() function"
350,te_0161_c01,te_0161,critical,explain that you can use try-except block to catch the exception
351,te_0161_c02,te_0161,critical,explain that you can use a while loop to keep asking for input until the input is valid
352,te_0162_c01,te_0162,critical,"explain that * and / have the same precedence, which means that they are executed from left to right"
353,te_0162_c02,te_0162,critical,"explain that + and - have the same precedence, which means that they are executed from left to right"
354,te_0162_c03,te_0162,critical,explain that * and / have higher precedence than + and
355,te_0162_c04,te_0162,critical,explain that () can be used to change the order of execution
356,te_0163_c01,te_0163,not_critical,read the corresponding function calculate_celsius() and calculate_fahrenheit()
357,te_0163_c02,te_0163,critical,the formula is written as (fahrenheit - 32) * 5 / 9 and celsius * 9 / 5 + 32
358,te_0164_c01,te_0164,critical,explain that the program will crash
359,te_0164_c02,te_0164,critical,explain that non-numeric string input cannot be cast to a float
360,te_0165_c01,te_0165,critical,"Yes. if the condition of the while loop is always satisfied, the while loop will never stop executing"
361,te_0165_c02,te_0165,critical,"another scenario is that there is no break statement in the while loop, which means that the while loop will never stop executing"
362,te_0166_c01,te_0166,critical,"explain that do-while loop executes the code block first, then checks the condition"
363,te_0166_c02,te_0166,critical,"explain that while loop checks the condition first, then executes the code block"
364,te_0166_c03,te_0166,critical,"do-while makes the program execute the code block at least once, while while loop may not execute the code block at all"
365,te_0167_c01,te_0167,critical,"understanding that a while loop is just a code block, therefore it can be written inside another while loop"
366,te_0168_c01,te_0168,critical,explain that a for loop is used when you know how many times you want to execute the loop
367,te_0168_c02,te_0168,critical,explain that a while loop is used when you don't know how many times you want to execute the loop
368,te_0168_c03,te_0168,critical,"explain that a for loop is used when you want to iterate over a sequence, such as a list or a string"
369,te_0168_c04,te_0168,critical,"explain that for loop will stop executing when the sequence is exhausted, while while loop will stop executing when the condition is no longer satisfied, therefore it is possible that a while loop will never stop executing"
370,te_0169_c01,te_0169,critical,explain that while loop will never stop executing if the condition is always satisfied
371,te_0169_c02,te_0169,critical,"the easiest example is while (1 == 1), which is always true"
372,te_0169_c03,te_0169,not_critical,"an even easier example is while True, which is always true"
373,te_0170_c01,te_0170,critical,"For static arrays, you can delete an element by filling it with the rest of the array."
374,te_0170_c02,te_0170,critical,"If you don't fill it with the rest of the array, you will have a segmentation fault when accessing the array."
375,te_0170_c03,te_0170,not_critical,Dynamic arrays are more flexible and allows deleting elements directly.
376,te_0171_c01,te_0171,critical,"No, the size of a static array cannot be changed."
377,te_0171_c02,te_0171,critical,You need dynamic memory allocation to change the size of an array.
378,te_0172_c01,te_0172,not_critical,Set is the data structure that does not allow duplicate elements.
379,te_0173_c01,te_0173,critical,The basic way is to use a standard for loop.
380,te_0173_c02,te_0173,not_critical,The range-based for loop is a newer feature of C++ that makes iterating through an array easier.
381,te_0173_c03,te_0173,critical,"int array[] = {1, 2, 3, 4, 5}; for (int element : array) { std::cout << element << "" ""; }"
382,te_0174_c01,te_0174,critical,You can use std::sort to sort an array in C++ and it sorts the array in place.
383,te_0175_c01,te_0175,not_critical,One should use descriptive names.
384,te_0175_c02,te_0175,not_critical,One should use snake_case.
385,te_0176_c01,te_0176,critical,"There are a lot of operations that can be done with arrays, such as sorting, searching, etc."
386,te_0177_c01,te_0177,critical,Arrays are implemented as contiguous blocks of memory.
387,te_0177_c02,te_0177,critical,Arrays do not depend on complicated data structures.
388,te_0178_c01,te_0178,critical,Bloodshed Dev-C++ is an Integrated Development Environment (IDE) for C and C++ programming languages.
389,te_0178_c02,te_0178,not_critical,It is free and open-source.
390,te_0178_c03,te_0178,not_critical,"You can also use Visual Studio Code, Visual Studio, Xcode, Eclipse, NetBeans, etc. as your IDE for C++."
391,te_0179_c01,te_0179,critical,It's generally O(n).
392,te_0179_c02,te_0179,critical,It's O(n) because you have to go through each element in the array to add them up.
393,te_0180_c01,te_0180,critical,"No, the len() function returns the number of characters in a string, as mentioned in the chapter"
394,te_0181_c01,te_0181,not_critical,"As infinity is not a number, it cannot be represented by a numeric variable"
395,te_0181_c02,te_0181,critical,"However, you can use the float('inf') function to represent infinity"
396,te_0181_c03,te_0181,not_critical,"Further, you can use the float('-inf') function to represent negative infinity"
397,te_0182_c01,te_0182,critical,understand that float is a 32-bit number and most programming languages use IEEE 754 standard to represent float
398,te_0182_c02,te_0182,critical,"in the python programming language, the smallest number that can be represented by a float is 2.2250738585072014e-308 and the largest number that can be represented by a float is 1.7976931348623157e+308"
399,te_0182_c03,te_0182,critical,"this is a very small number and a very large number, respectively"
400,te_0182_c04,te_0182,not_critical,"as an extension, understand that there also exists a double data type, which is a 64-bit number and can represent larger/smaller numbers than float"
401,te_0183_c01,te_0183,critical,"If you divide an integer by another integer, the result is a float"
402,te_0183_c02,te_0183,critical,This is true no matter if the result is a whole number or a decimal number
