col_index,criterion_id,scenario_id,criticality,criterion
310,bgb_0060_c01,bgb_0060,,The plan retrieves the purple key by unlocking the yellow chest with the yellow key.
311,bgb_0060_c02,bgb_0060,,The plan moves the red ball that is blocking the door between Room 1 and Room 2.
312,bgb_0060_c03,bgb_0060,,The plan unlocks the purple door with the purple key to reach Room 2.
313,bgb_0060_c04,bgb_0060,,The plan uses the orange switch to unlock the orange chest containing the blue ball.
314,bgb_0060_c05,bgb_0060,,The plan unlocks the green door with the green key to reach Room 3 and picks up the blue ball.
315,bgb_0061_c01,bgb_0061,,The plan presses both red switches (in Room 2 and Room 4) so the red door can open.
316,bgb_0061_c02,bgb_0061,,The plan uses the green key to unlock the green door and reach Room 4.
317,bgb_0061_c03,bgb_0061,,The plan presses the yellow switch to open the yellow door to Room 5.
318,bgb_0061_c05,bgb_0061,,The plan uses the purple key to unlock the purple chest and pick up the white ball.
319,bgb_0062_c01,bgb_0062,,The plan uses the blue key to unlock the blue chest and obtain the red key.
320,bgb_0062_c03,bgb_0062,,The plan uses the green key to unlock the green chest and obtain the orange key.
321,bgb_0062_c05,bgb_0062,,The plan uses the purple key to unlock the purple chest and obtain the white key.
322,bgb_0062_c06,bgb_0062,,The plan uses the white key to unlock the white chest and pick up the red box.
323,bgb_0063_c01,bgb_0063,,The plan picks up the red key at the cave entrance.
324,bgb_0063_c02,bgb_0063,,The plan uses the red key to unlock the red door and enter Cave Room 1.
325,bgb_0063_c03,bgb_0063,,The plan picks up the blue key and uses it to unlock the blue door into Cave Room 2.
326,bgb_0063_c04,bgb_0063,,The plan opens the blue-locked chest to obtain the green key.
327,bgb_0063_c05,bgb_0063,,The plan uses the green key to unlock the green door and open the treasure chest to retrieve the hidden treasure.
328,bgb_0063_c06,bgb_0063,,"The actions are feasible and correctly ordered, respecting all dependencies, without unnecessary steps."
329,bgb_0064_c01,bgb_0064,,The plan travels from Room 1 through the connecting rooms to Room 4 to obtain the white key.
330,bgb_0064_c02,bgb_0064,,The plan returns with the white key to Room 1.
331,bgb_0064_c03,bgb_0064,,The plan unlocks the chest with the white key and picks up the white block.
332,bgb_0065_c02,bgb_0065,,The plan removes the debris obstructing the pathway between Zone 2 and Zone 3.
333,bgb_0065_c03,bgb_0065,,The plan directs water from the pond through the created pathway into the dried garden in Zone 3.
334,bgb_0065_c04,bgb_0065,,"The plan uses available materials (e.g., stones to stabilize the channel)."
335,bgb_0066_c01,bgb_0066,,The plan places the motherboard into the case and secures it.
336,bgb_0066_c02,bgb_0066,,The plan installs the RAM modules onto the motherboard.
337,bgb_0066_c03,bgb_0066,,"The plan installs the power supply, hard drive, and graphics card, connecting them to the motherboard."
338,bgb_0066_c04,bgb_0066,,The plan installs the cooling fans and secures/connects all components.
339,bgb_0066_c05,bgb_0066,,"The assembly steps are in a feasible, logical order with all components properly connected and secured."
340,bgb_0067_c01,bgb_0067,,"The plan prepares the soil in Zone B (e.g., using the hoe to dig and clear the grass)."
341,bgb_0067_c02,bgb_0067,,The plan plants the seeds in the prepared soil.
342,bgb_0067_c03,bgb_0067,,The plan extracts water from the well in Zone C with the bucket and irrigates the planted area.
343,bgb_0067_c04,bgb_0067,,"The actions are sequenced feasibly (soil preparation before planting before watering), without unnecessary steps."
344,bgb_0068_c01,bgb_0068,,The plan uses safety precautions such as wearing insulated gloves before handling the wiring.
345,bgb_0068_c02,bgb_0068,,"The plan safely reconnects the disconnected power line using the available tools (wire strippers, spare wires)."
346,bgb_0068_c03,bgb_0068,,The plan switches on the circuit breaker to restore power after the line is reconnected.
347,bgb_0068_c04,bgb_0068,,The plan provides the generator as a backup power source in case the main line fails.
348,bgb_0068_c05,bgb_0068,,"The actions are sequenced safely and feasibly (reconnecting before switching on power), without unnecessary steps."
349,bgb_0069_c01,bgb_0069,,The plan secures/stores the food supplies so they do not attract animals.
350,bgb_0069_c02,bgb_0069,,"The plan builds a barrier around the campsite using the available branches and rocks, leveraging the natural terrain."
351,bgb_0069_c03,bgb_0069,,The plan spreads animal-deterrent scents around the campsite perimeter.
352,bgb_0069_c04,bgb_0069,,The plan sets non-harmful traps and/or keeps the flashlight available as additional deterrents.
353,bgb_0069_c05,bgb_0069,,"The plan is feasible, prioritizes preventive measures, and effectively secures the campsite against wild animals."
354,bgb_0070_c01,bgb_0070,,"The response predicts that after the snack Emma will act to keep the castle safe from Max, such as moving it to a safer location or steering Max toward a different activity."
355,bgb_0070_c02,bgb_0070,,The response grounds the prediction in Emma's awareness that Max is still learning to be gentle and could accidentally knock the castle over.
356,bgb_0070_c03,bgb_0070,,"The response reflects Emma's consideration of Max's feelings, such as recalling how upset he was when his own blocks fell."
357,bgb_0071_c02,bgb_0071,,"The response connects the prediction to Margaret's observations of Bill's low, nostalgic mood and his missing their children."
358,bgb_0072_c01,bgb_0072,,The response predicts that Mark will decline Alex's request to use Sofia's laptop.
359,bgb_0072_c02,bgb_0072,,"The response has Mark propose an alternative, such as contacting Sofia for permission or finding another way to obtain the file."
360,bgb_0072_c03,bgb_0072,,The response grounds Mark's decision in his promise to Sofia to keep the laptop secure and his sense of trust and responsibility.
361,bgb_0073_c01,bgb_0073,,"The response captures Linda's inner conflict about the job offer, such as being torn between her dream job in San Francisco and her plans for New York."
362,bgb_0073_c02,bgb_0073,,The response predicts Linda's next action regarding the decision.
363,bgb_0073_c03,bgb_0073,,"The response frames the predicted action as weighing pros and cons or taking time to deliberate rather than firmly committing to one option, consistent with her unresolved conflict."
364,bgb_0073_c04,bgb_0073,,The response links the predicted action to Linda's concerns and aspirations.
365,bgb_0074_c01,bgb_0074,,"The response explains that John's queen sacrifice is a deliberate, calculated move rather than a blunder."
366,bgb_0074_c02,bgb_0074,,The response frames John's motivation as setting up a counter-attack or regaining positional advantage.
367,bgb_0074_c03,bgb_0074,,"The response predicts Mary's likely response, such as capturing the sacrificed queen."
368,bgb_0075_c01,bgb_0075,,The response predicts a specific next step for planning the exhibit.
369,bgb_0075_c02,bgb_0075,,The response integrates Jamie's VR/innovative idea with Robin's practical concerns rather than choosing only one.
370,bgb_0075_c03,bgb_0075,,"The response describes a concrete compromise, such as a smaller-scale VR demonstration combined with informative posters."
371,bgb_0075_c04,bgb_0075,,The response explains how this compromise addresses both their goals of impact and feasibility.
372,bgb_0076_c01,bgb_0076,,The response predicts a specific next step for planning the production.
373,bgb_0076_c02,bgb_0076,,The response combines Alex's original-play idea with Taylor's adaptation suggestion rather than favoring only one.
374,bgb_0076_c04,bgb_0076,,The response explains how this approach serves the goal of engaging the audience on environmental issues.
375,bgb_0077_c01,bgb_0077,,The response predicts a specific debate strategy for the team.
376,bgb_0077_c02,bgb_0077,,The response integrates both Ella's focus on AI's benefits and Ryan's ethical concerns rather than only one.
377,bgb_0077_c04,bgb_0077,,The response explains how the approach would appeal to the judges.
378,bgb_0078_c01,bgb_0078,,The response predicts a specific garden redesign decision.
379,bgb_0078_c02,bgb_0078,,The response balances the attractive qualities of exotic plants with the ecological benefits of native species rather than focusing on only one.
380,bgb_0078_c03,bgb_0078,,The response proposes prioritizing native plants while selectively adding a few non-invasive exotic species.
381,bgb_0078_c04,bgb_0078,,"The response explains how this plan attracts pollinators while supporting local biodiversity, addressing Nina's dual goals."
382,bgb_0079_c01,bgb_0079,,The response predicts a specific structure for the week's curriculum.
383,bgb_0079_c03,bgb_0079,,"The response describes how the two are combined, such as building foundational theory first and then applying it through solar-powered projects."
384,bgb_0079_c04,bgb_0079,,The response explains how this structure keeps students both engaged and well-grounded in the concepts.
385,bgb_0080_c01,bgb_0080,,"The response analyzes Jordan's communication style, identifying his use of sarcasm and indirectness to express emotion."
386,bgb_0080_c02,bgb_0080,,"The response analyzes Oscar's communication style, identifying his direct and sincere way of expressing emotion."
387,bgb_0080_c03,bgb_0080,,The response addresses both how each person expresses emotion as a speaker and how they interpret emotion as a listener.
388,bgb_0080_c05,bgb_0080,,The response supports its analysis with specific examples drawn from the conversation.
389,bgb_0081_c01,bgb_0081,,The response describes Emma's emotional transitions over the course of the conversation.
390,bgb_0081_c02,bgb_0081,,The response describes Lucas's emotional transitions over the course of the conversation.
391,bgb_0081_c03,bgb_0081,,"The response identifies the specific triggers for the emotional shifts, especially the email rescheduling the pitch to Thursday."
392,bgb_0081_c04,bgb_0081,,The response links the characters' emotions to the changing circumstances rather than listing them in isolation.
393,bgb_0082_c02,bgb_0082,,"The response identifies Riley's supportive stance on the bill and describes his enthusiastic, optimistic emotional expression."
394,bgb_0082_c03,bgb_0082,,"The response identifies Peter's opposing stance on the bill and describes his cautious, skeptical, or concerned emotional tone."
395,bgb_0082_c04,bgb_0082,,The response clearly links each participant's emotions to their specific stance on the bill.
396,bgb_0083_c01,bgb_0083,,"The response interprets Timothy's pause as a moment of realization or suspicion, prompted by the contradiction between Dennis's account and the client's email."
397,bgb_0084_c01,bgb_0084,,The response identifies the man's initial surprise and curiosity upon opening the package and finding the new laptop.
398,bgb_0084_c02,bgb_0084,,The response identifies his warmth and gratitude as he reads the note and realizes the gift is from his family.
399,bgb_0084_c03,bgb_0084,,The response identifies his annoyance or distraction at the persistent phone calls.
400,bgb_0084_c05,bgb_0084,,The response identifies his frustration and feeling overwhelmed while struggling to set up and transfer files to the new laptop.
401,bgb_0084_c06,bgb_0084,,The response ties the emotions to specific actions and nonverbal cues without overinterpreting them.
402,bgb_0085_c01,bgb_0085,,The response captures Michael's initial curiosity and inspiration upon discovering the book and hearing about the contest.
403,bgb_0085_c02,bgb_0085,,The response captures his mix of hope and nervousness while creating and submitting his work.
404,bgb_0085_c03,bgb_0085,,The response captures his shock and devastation upon learning his submission was disqualified.
405,bgb_0085_c04,bgb_0085,,The response captures his renewed resilience when Clara suggests publishing the collection as a standalone book.
406,bgb_0085_c05,bgb_0085,,The response links these emotional transitions to the specific stages of the creative process.
407,bgb_0086_c01,bgb_0086,,"The response describes Emily's emotional and psychological state, such as her determination, patience, and empathy as a guide."
408,bgb_0086_c02,bgb_0086,,The response describes George's transformation from initial skepticism and fear to cautious optimism and eventual confidence.
409,bgb_0086_c03,bgb_0086,,"The response highlights key moments driving the change, such as George sending his first email and later reconnecting with former students."
410,bgb_0086_c04,bgb_0086,,The response conveys the theme of growth and empowerment in their journey.
411,bgb_0087_c01,bgb_0087,,"The response interprets Ava's emotional and psychological journey, moving between despair and hope, isolation and connection."
412,bgb_0087_c02,bgb_0087,,"The response interprets the symbolism of 'Duality of Solitude,' such as the contrasting black/chaotic and blue/serene halves and the solitary figure on the dividing line."
413,bgb_0087_c03,bgb_0087,,"The response explains how Ava uses art as a means to confront, process, and heal her internal conflicts."
